Column 1, Column 2, Column 3, Column 4, Column 5
stop,I_Rb_0/
31.3612,0,0.0086455,0.0086455,13.9537
23.2973,0,-0.0113615,-0.0113615,13.9332
23.8042,0,0.0071456,0.0071456,13.9984
26.5584,0,0.0202717,0.0202717,41.3544
16.1709,0,0.0126684,0.0126684,41.3074
17.0458,0,0.0216664,0.0216664,41.3376
22.1949,0,0.00731823,0.00731823,13.9068
21.0449,0,0.0049022,0.0049022,13.9413
29.4226,0,0.00388581,0.00388581,13.8919
14.5121,0,0.0228203,0.0228203,41.3531
12.6379,0,0.118805,0.118805,41.1458
24.1842,0,0.0177857,0.0177857,41.3207
31.1165,0,0.0166189,0.0166189,9.07178
27.5013,0,0.0116521,0.0116521,9.06822
31.8077,0,0.0106908,0.0106908,9.04193
20.5864,0,0.0182989,0.0182989,36.4276
21.5752,0,-0.0188737,-0.0188737,36.4184
28.6805,0,0.00754378,0.00754378,18.7995
23.3912,0,0.0208335,0.0208335,18.8472
27.1336,0,0.00976255,0.00976255,18.8082
28.3927,0,0.0168262,0.0168262,46.1698
23.0706,0,0.0146419,0.0146419,46.206
26.9026,0,0.0156251,0.0156251,46.1891
34.9109,0,0.00532641,0.00532641,4.86237
27.8216,0,0.0164627,0.0164627,4.91087
28.1764,0,0.000880091,0.000880091,4.87596
22.2675,0,0.0242947,0.0242947,32.2555
8.70472,0,0.058426,0.058426,32.4188
14.2835,0,0.00418345,0.00418345,23.0844
12.7175,0,0.0289269,0.0289269,23.0458
24.3339,0,-0.00166417,-0.00166417,22.9848
20.5226,0,0.0136888,0.0136888,50.3499
19.5298,0,0.0139272,0.0139272,50.3908
28.4033,0,0.0188369,0.0188369,50.3687
29.2535,0,0.0113062,0.0113062,9.36161
24.0404,0,0.012872,0.012872,9.36422
27.7174,0,0.0131348,0.0131348,9.37026
18.0441,0,0.0283348,0.0283348,36.7345
15.4999,0,0.0307212,0.0307212,36.7211
20.4072,0,0.00262089,0.00262089,18.4815
14.0547,0,0.0161613,0.0161613,18.7269
21.4662,0,-0.0214836,-0.0214836,18.4754
19.6266,0,0.0111708,0.0111708,45.919
13.1845,0,0.00486548,0.00486548,45.8704
20.8012,0,0.0206618,0.0206618,45.8789
34.1123,0,-0.00291687,-0.00291687,5.04698
33.491,0,-0.00648219,-0.00648219,5.08704
39.2993,0,0.0136181,0.0136181,5.05099
20.6262,0,0.0142295,0.0142295,32.3683
19.6248,0,0.0182926,0.0182926,32.426
28.4851,0,0.0195107,0.0195107,32.4423
28.0483,0,0.0079551,0.0079551,22.8044
18.4516,0,0.0457019,0.0457019,22.7779
19.0591,0,-0.00474507,-0.00474507,22.8267
31.4956,0,0.0260715,0.0260715,50.1928
23.4795,0,0.0377396,0.0377396,50.2254
23.7846,0,0.0584264,0.0584264,50.1299
34.1274,0,0.011014,0.011014,2.39292
28.7696,0,0.00196818,0.00196818,2.39779
30.9273,0,0.00832976,0.00832976,2.36594
24.0429,0,0.0383321,0.0383321,29.7353
15.3438,0,-0.0162966,-0.0162966,29.9689
19.2491,0,6.77637e-05,6.77637e-05,29.7051
24.3349,0,0.00395193,0.00395193,25.4634
20.8778,0,-0.0244367,-0.0244367,25.6075
27.5501,0,-0.000542738,-0.000542738,25.4678
30.3086,0,0.0141734,0.0141734,52.8551
27.7149,0,0.0190758,0.0190758,52.8826
32.9147,0,0.0186774,0.0186774,52.8627
23.8693,0,0.00110671,0.00110671,11.56
21.5881,0,0.0131389,0.0131389,11.5724
28.8532,0,0.00507583,0.00507583,11.5404
12.8327,0,0.0140804,0.0140804,39.1851
7.79248,0,0.0454289,0.0454289,39.1383
20.6016,0,0.0141079,0.0141079,38.9558
26.4742,0,0.00235038,0.00235038,16.3041
17.756,0,-0.00880905,-0.00880905,16.3214
19.9036,0,-0.0160533,-0.0160533,16.3558
23.4762,0,0.0177928,0.0177928,43.6962
12.8648,0,-0.000519717,-0.000519717,43.6952
15.8051,0,0.0271784,0.0271784,43.7379
30.6762,0,0.0060439,0.0060439,1.62116
24.4983,0,0.00732711,0.00732711,1.62493
26.986,0,0.0099176,0.0099176,1.63431
19.853,0,0.0337379,0.0337379,29.0068
13.5919,0,0.019882,0.019882,28.9508
14.1247,0,-0.00544122,-0.00544122,26.2006
19.3131,0,-0.0117965,-0.0117965,26.1895
24.3679,0,0.0118401,0.0118401,53.6459
21.079,0,0.00319886,0.00319886,53.6074
27.6501,0,0.0234944,0.0234944,53.6097
29.5703,0,0.00788051,0.00788051,12.7885
27.6908,0,-2.35189e-06,-2.35189e-06,12.818
33.6036,0,0.00862564,0.00862564,12.7943
22.949,0,0.0576679,0.0576679,40.0865
20.6229,0,0.0267077,0.0267077,40.136
28.0558,0,0.00994662,0.00994662,40.1817
30.2831,0,-0.0181699,-0.0181699,15.0613
23.1395,0,0.0128097,0.0128097,15.0199
24.8315,0,-0.00562831,-0.00562831,15.1068
26.4223,0,0.0225096,0.0225096,42.4488
17.8138,0,0.0318261,0.0318261,42.4821
20.0053,0,0.0145594,0.0145594,42.4156
28.0477,0,-0.00515554,-0.00515554,11.8694
21.1422,0,0.0201861,0.0201861,11.9447
24.1585,0,-0.0125447,-0.0125447,11.8515
19.8217,0,0.00686063,0.00686063,39.2566
7.44769,0,0.0643803,0.0643803,39.1088
13.852,0,-0.0166038,-0.0166038,39.3829
21.9946,0,-0.018656,-0.018656,16.0345
18.2451,0,-0.0189788,-0.0189788,15.9682
25.4658,0,-0.000210526,-0.000210526,15.9813
17.7521,0,0.0149757,0.0149757,43.3245
12.8569,0,0.00417628,0.00417628,43.3827
21.9299,0,0.0107474,0.0107474,43.3546
29.3852,0,0.00314966,0.00314966,2.06196
27.5994,0,-0.00182324,-0.00182324,2.06191
33.5505,0,0.00805562,0.00805562,2.03309
17.1351,0,0.0309325,0.0309325,29.4497
13.5895,0,0.0317277,0.0317277,29.4487
23.6497,0,0.0289555,0.0289555,29.4829
27.6563,0,-0.0045577,-0.0045577,25.8277
19.5298,0,-0.034002,-0.034002,25.8058
21.467,0,-0.0126242,-0.0126242,25.8259
33.6843,0,0.00429427,0.00429427,53.1858
27.358,0,0.0129315,0.0129315,53.2109
28.8193,0,0.00732198,0.00732198,53.1903
34.3266,0,0.00793988,0.00793988,10.7391
28.9115,0,0.00845306,0.00845306,10.7409
30.9945,0,0.00516738,0.00516738,10.7722
26.8999,0,0.0252048,0.0252048,38.1353
19.4591,0,0.050445,0.050445,38.0828
22.5539,0,0.0124635,0.0124635,38.138
24.2716,0,0.0757496,0.0757496,17.1152
20.9104,0,-0.0117451,-0.0117451,17.1568
27.5864,0,-3.20461e-05,-3.20461e-05,17.106
21.9944,0,0.00667337,0.00667337,44.5045
18.2868,0,0.0203945,0.0203945,44.4873
25.6409,0,0.0185544,0.0185544,44.5042
28.5837,0,0.00839087,0.00839087,3.66199
26.6635,0,0.00930218,0.00930218,3.68681
32.7296,0,0.0058564,0.0058564,3.67715
12.6428,0,0.0216608,0.0216608,31.0366
20.4168,0,0.0182682,0.0182682,31.0336
21.8886,0,0.017976,0.017976,24.1807
9.82219,0,-0.0341801,-0.0341801,24.1722
13.5512,0,0.00817603,0.00817603,24.2213
27.5857,0,0.0160695,0.0160695,51.5892
19.536,0,0.0179321,0.0179321,51.6339
21.5635,0,0.0226305,0.0226305,51.5416
24.5231,0,-0.00215142,-0.00215142,21.0907
16.4649,0,-0.0706635,-0.0706635,20.9927
19.8937,0,0.00805661,0.00805661,21.1348
26.7154,0,0.00606194,0.00606194,48.4731
19.4355,0,0.00877995,0.00877995,48.4644
22.5982,0,0.00900309,0.00900309,48.4703
29.5099,0,0.00671644,0.00671644,6.78994
26.7908,0,-0.0103857,-0.0103857,6.80202
32.167,0,0.00474973,0.00474973,6.76791
14.2841,0,0.0184406,0.0184406,34.2889
19.0841,0,0.0129485,0.0129485,34.2361
21.0114,0,-0.0228608,-0.0228608,20.6919
18.4175,0,-0.0351451,-0.0351451,20.6929
26.5395,0,-0.00183732,-0.00183732,20.7026
23.0336,0,0.00523321,0.00523321,48.0791
20.7412,0,0.0118038,0.0118038,48.0892
28.2257,0,0.012185,0.012185,48.0977
33.7465,0,-0.00214476,-0.00214476,7.15963
27.3948,0,0.00213694,0.00213694,7.17611
28.8593,0,0.000725558,0.000725558,7.1513
22.1325,0,0.00627777,0.00627777,34.5526
9.96412,0,0.0395399,0.0395399,34.4897
13.4638,0,0.0724012,0.0724012,34.5006
24.0028,0,-0.00179167,-0.00179167,19.3895
15.7357,0,-0.0561966,-0.0561966,19.2983
19.5754,0,-0.0254739,-0.0254739,19.4173
24.4028,0,0.0131998,0.0131998,46.7885
16.4169,0,-0.0198652,-0.0198652,46.914
19.9822,0,0.0415117,0.0415117,46.7251
30.061,0,-0.0011883,-0.0011883,8.46993
27.2762,0,0.00294272,0.00294272,8.49418
32.4737,0,0.00528475,0.00528475,8.4843
18.0013,0,0.0165852,0.0165852,35.8363
12.8706,0,-0.0372887,-0.0372887,35.8461
21.8485,0,0.0140058,0.0140058,35.8703
16.8685,0,0.0393413,0.0393413,21.9256
13.5921,0,0.0124823,0.0124823,22.0945
23.6778,0,-0.0282004,-0.0282004,21.8861
21.0821,0,0.0169931,0.0169931,49.3336
18.577,0,0.00448465,0.00448465,49.2808
26.7962,0,0.017863,0.017863,49.3029
35.7457,0,0.00513965,0.00513965,5.9424
29.7584,0,0.006695,0.006695,5.93552
30.9774,0,0.000649631,0.000649631,5.9668
23.6635,0,0.00695632,0.00695632,33.3313
12.6753,0,0.150484,0.150484,33.378
15.6999,0,0.0340621,0.0340621,33.3136
,,,,
stop,Sb_Rb_-1/
26.0255,-0.0157353,-0.0065725,0.00916278,26.9305
14.8501,0.0331312,-0.0699981,-0.103129,26.9293
14.6245,0.0353195,0.0169318,-0.0183877,26.9483
33.3416,-0.0430375,-0.0193198,0.0237176,54.2879
25.3627,-0.031257,-0.0152252,0.0160319,54.2886
25.4477,-0.031484,-0.0144658,0.0170181,54.3188
25.2772,-0.0315094,-0.00312039,0.028389,0.986571
24.8046,-0.0299598,-0.0128059,0.0171539,0.945068
32.5908,-0.0429512,-0.00791361,0.0350376,0.94752
11.2842,0.0809894,0.042222,-0.0387674,28.353
10.3989,0.099221,-0.0158038,-0.115025,28.4168
23.5262,-0.00773229,0.00245724,0.0101895,28.3036
26.907,-0.034405,-0.0142804,0.0201246,14.88
22.2082,-0.0191064,-0.0168013,0.00230509,14.8687
26.9181,-0.0344242,-0.013991,0.0204332,14.8961
22.2184,-0.01401,-0.00852673,0.0054833,42.2254
16.2308,0.0217884,-0.0136694,-0.0354578,42.2597
22.3302,-0.0144051,-0.0115138,0.00289133,42.2576
26.7714,-0.0355171,0.0294059,0.0649229,13.0354
21.419,-0.018178,0.0195883,0.0377663,13.0608
25.9459,-0.033869,-0.00627456,0.0275944,12.9872
19.6371,-0.00329401,-0.000384712,0.0029093,40.3834
11.2848,0.0804074,0.00299969,-0.0774077,40.4491
18.5135,0.00226127,-0.00339676,-0.00565803,40.3514
36.4458,-0.0464554,-0.00261932,0.043836,8.54171
29.3411,-0.0376403,0.0117253,0.0493656,8.54847
29.3435,-0.0376356,0.000352956,0.0379886,8.56001
27.4667,-0.0170838,0.000889951,0.0179738,35.9283
16.857,0.0218045,0.0115722,-0.0102323,35.8768
16.9143,0.0213023,0.0306544,0.00935207,35.8792
25.1365,-0.0176427,0.0427235,0.0603662,19.2621
24.6559,-0.0154336,-0.00505001,0.0103836,19.309
32.4596,-0.0335544,-0.000431722,0.0331227,19.3233
25.066,-0.0174954,-0.00426771,0.0132277,46.6516
24.6045,-0.015538,-0.000252818,0.0152852,46.6806
32.4904,-0.0336781,-0.0093217,0.0243564,46.6975
31.3126,-0.0405801,-0.00429301,0.0362871,5.40127
27.3203,-0.0291235,-0.000121611,0.0290019,5.40797
31.3517,-0.0406117,-0.00781534,0.0327964,5.37676
15.1836,0.0304496,0.0162363,-0.0142133,32.7862
15.5481,0.0273047,0.0119958,-0.0153088,32.7878
19.514,-0.00485736,-0.0014007,0.00345666,22.5055
11.4556,0.0758359,-0.0385006,-0.114336,22.3363
18.4853,0.000190362,-0.00454838,-0.00473874,22.4717
23.8811,-0.0272515,-0.0101866,0.0170649,49.8512
17.7813,0.000927809,-0.0130953,-0.0140231,49.8675
23.005,-0.0248531,-0.00799147,0.0168617,49.8622
25.0761,-0.0311497,-0.0164807,0.014669,10.0112
24.6049,-0.0295421,-0.0140459,0.0154961,10.0184
32.4125,-0.0427454,-0.0172056,0.0255399,10.012
11.2216,0.0821212,-0.00218063,-0.0843018,37.3494
10.5933,0.0948642,0.0250749,-0.0697893,37.5018
23.6209,-0.00821881,-0.00594082,0.002278,37.3896
27.335,-0.0274062,-0.00364725,0.023759,17.8562
16.7529,0.00849205,0.0252475,0.0167555,17.9046
16.9401,0.00699626,0.000828703,-0.00616755,17.8552
26.0891,-0.0216642,-0.011344,0.0103202,45.2404
14.741,0.0279283,0.000475062,-0.0274532,45.2795
14.769,0.0276597,0.0188699,-0.0087898,45.207
35.6213,-0.045697,-0.0163949,0.0293021,4.39937
31.8066,-0.0372542,-0.0123512,0.024903,4.42066
34.9675,-0.0447385,-0.0173905,0.027348,4.42568
23.8723,-0.00968284,-0.00515434,0.00452851,31.8156
17.5189,0.0283759,-0.0175957,-0.0459716,31.7173
22.9222,-0.00616847,9.8405e-05,0.00626687,31.8295
22.0248,-0.0133514,0.0510978,0.0644492,23.3214
15.9548,0.024171,0.0208147,-0.00335627,23.497
22.1671,-0.0136968,-0.00576134,0.00793549,23.4709
26.9776,-0.0347868,-0.0079831,0.0268037,50.8658
22.2961,-0.019725,-0.0060116,0.0137134,50.8661
26.9996,-0.034788,-0.00875731,0.0260307,50.8014
,,,,
32.8458,-0.0426476,0.0142502,0.0568979,9.35152
24.909,-0.0301463,0.0440185,0.0741648,9.38767
24.8218,-0.0298051,0.0136594,0.0434645,9.35928
23.4559,-0.00491342,0.0155956,0.020509,36.7548
9.68745,0.116652,0.0370966,-0.0795551,36.84
9.17644,0.130907,0.0964158,-0.0344916,36.7344
18.4669,-0.00239387,-0.00133826,0.00105561,18.5131
17.9761,0.000820483,0.029977,0.0291565,18.5523
27.9312,-0.0294299,0.00389596,0.0333258,18.5046
17.607,0.00413575,0.00318216,-0.000953593,45.8677
17.2542,0.0066911,0.000708918,-0.00598218,45.9227
27.396,-0.0268697,0.008126,0.0349957,45.8871
32.696,-0.0436267,0.0363956,0.0800223,4.59199
28.8131,-0.0342037,0.0122743,0.046478,4.61507
32.4677,-0.0433284,0.00842735,0.0517557,4.54939
18.9983,0.00365251,0.0363274,0.0326749,31.9512
10.6562,0.0959088,0.125245,0.0293361,31.8852
18.6617,0.00539057,0.0253859,0.0199954,31.9783
24.2102,-0.0188501,0.0274454,0.0462956,23.2741
18.3081,0.0106738,0.00162176,-0.00905201,23.2845
23.5325,-0.0168026,0.00697452,0.0237772,23.3068
28.5515,-0.0359235,-0.00402363,0.0318999,50.6576
23.8238,-0.0216801,0.00824901,0.0299292,50.6816
28.07,-0.0349968,0.0103534,0.0453503,50.6756
29.1551,-0.0375897,0.0191866,0.0567763,9.49186
28.8893,-0.0369174,0.0231187,0.0600362,9.53965
35.9525,-0.0462128,0.00403472,0.0502475,9.50106
17.9268,0.0158081,0.0397663,0.0239583,36.8112
17.7654,0.0174773,0.04567,0.0281927,36.9082
27.7757,-0.0183019,0.0120304,0.0303322,36.8983
28.9875,-0.0312208,0.0394737,0.0706945,18.3433
19.8049,-0.00845618,0.258516,0.266972,18.2616
19.4798,-0.00665021,0.056417,0.0630673,18.3909
28.367,-0.0288449,0.0101648,0.0390097,45.7494
18.8313,-0.00270679,0.0136022,0.016309,45.793
18.4287,-0.000175771,0.0423294,0.0425052,45.6592
32.3174,-0.0428505,-0.00276137,0.0400892,4.90431
28.2608,-0.0325674,0.0184607,0.0510281,4.92482
31.9435,-0.0422345,0.00537478,0.0476092,4.92153
17.8507,0.00983643,0.0263518,0.0165154,32.3017
8.28669,0.158917,0.140262,-0.0186555,32.432
17.1906,0.0138964,0.0213589,0.00746256,32.2844
18.7621,-0.000523427,0.0407104,0.0412338,22.9465
10.6683,0.0920412,0.565173,0.473132,22.775
18.3231,0.0018223,0.0416444,0.0398221,22.9596
23.8277,-0.0276122,0.0188496,0.0464618,50.3614
18.0448,-0.0011317,7.61013e-05,0.0012078,50.3677
23.4254,-0.0264775,0.00995712,0.0364346,50.2935
,,,,
29.3463,-0.0402714,-0.00548498,0.0347864,0.465835
25.5779,-0.0302643,0.00105371,0.031318,0.468985
30.2706,-0.0417326,-0.000127386,0.0416052,0.480205
19.5511,-0.00030944,-0.00105337,-0.000743928,27.8385
12.9432,0.0575512,0.078189,0.0206378,27.6835
20.8947,-0.00607405,0.00731929,0.0133933,27.8687
19.1705,0.00130297,0.035498,0.034195,27.4106
9.44705,0.122806,0.063135,-0.059671,27.1781
16.6453,0.0160126,-0.0290101,-0.0450227,27.4257
28.7643,-0.0398038,0.0113815,0.0511854,54.8063
23.3728,-0.0252961,-0.00137059,0.0239255,54.8343
26.9996,-0.0366527,0.00592664,0.0425793,54.7586
31.3605,-0.0399269,-0.000423358,0.0395036,13.9502
23.3013,-0.0248049,-0.0114569,0.013348,13.9279
23.7951,-0.0266565,0.00811747,0.034774,14.0056
26.5479,-0.0208371,0.000279493,0.0211166,41.3586
16.1438,0.0207688,0.0017125,-0.0190563,41.2969
17.061,0.0132602,0.00866538,-0.00459477,41.3599
22.236,-0.0225252,0.0202324,0.0427576,13.8664
21.0643,-0.0173697,0.021808,0.0391777,13.926
29.4101,-0.0373539,0.00846068,0.0458146,13.8939
14.5687,0.0323304,0.0183327,-0.0139977,41.3729
12.6666,0.0565811,0.108574,0.0519927,41.1493
24.174,-0.0155677,0.00500547,0.0205732,41.3186
31.1401,-0.0424259,0.0105336,0.0529595,9.0798
27.4628,-0.0334427,0.00764657,0.0410892,9.09896
31.8178,-0.0434213,-0.000170113,0.0432512,9.03262
20.5516,-0.00301414,0.0308956,0.0339097,36.4228
21.5535,-0.00707678,-0.00661025,0.000466539,36.4443
28.6814,-0.0308663,0.0154257,0.0462919,18.7843
23.3928,-0.0118081,0.0328379,0.044646,18.8271
27.1222,-0.0272634,0.00670333,0.0339667,18.8102
28.3777,-0.028882,-0.00592423,0.0229578,46.155
23.0483,-0.00861927,0.00258356,0.0112028,46.1876
26.9025,-0.0251929,-0.00326253,0.0219303,46.1762
34.9114,-0.0441341,0.0101562,0.0542903,4.85579
27.8087,-0.0323979,0.0431346,0.0755324,4.89673
28.1553,-0.033703,0.00758134,0.0412843,4.85086
22.2544,-0.000441478,0.0177825,0.018224,32.2508
7.37439,0.198379,-0.0123227,-0.210702,32.4309
8.65061,0.148131,0.0531658,-0.0949656,32.4395
14.2783,0.0346991,0.0130775,-0.0216216,23.1102
12.694,0.0552952,0.0515467,-0.00374856,23.0596
24.3242,-0.0165102,-0.00307749,0.0134327,22.9944
20.5389,-0.015388,-0.0017735,0.0136146,50.3619
19.5677,-0.0102744,-0.00681606,0.00345831,50.424
28.4128,-0.0344238,0.00191945,0.0363433,50.3755
29.2564,-0.04046,-0.00324808,0.0372119,9.36049
24.0277,-0.0266331,0.00950826,0.0361413,9.37746
27.7165,-0.0377797,0.000759063,0.0385387,9.37551
18.033,0.00840264,0.0426568,0.0342542,36.7606
15.4965,0.0260225,0.0244338,-0.00158869,36.7292
20.3868,-0.012843,0.0189267,0.0317697,18.4846
14.304,0.0324589,0.0699842,0.0375253,18.4745
21.4402,-0.0168483,-0.00115303,0.0156953,18.4757
19.6334,-0.00841846,0.011703,0.0201215,45.9006
13.1868,0.0469498,-0.0050626,-0.0520124,45.8729
20.7961,-0.0132235,0.00288389,0.0161074,45.8668
34.105,-0.0411408,0.00140997,0.0425508,5.03786
33.4707,-0.0393842,0.0138806,0.0532648,5.05692
39.295,-0.0478894,0.00526977,0.0531592,5.04713
20.6107,0.00991526,0.00184287,-0.00807239,32.3557
19.6619,0.0176039,0.0119753,-0.00562864,32.436
28.4898,-0.0176653,0.00518884,0.0228541,32.4371
28.0434,-0.0247638,0.0198754,0.0446392,22.8175
18.4851,0.00551653,0.103717,0.0982007,22.7504
19.0909,0.00160286,0.0185712,0.0169684,22.8115
31.5004,-0.0388056,0.00917615,0.0479817,50.1953
23.4888,-0.0236113,0.0367874,0.0603987,50.2356
23.8005,-0.0249639,0.0532705,0.0782344,50.1547
34.1284,-0.045846,0.0193728,0.0652189,2.37091
28.7809,-0.0357707,0.00513656,0.0409072,2.40921
30.9174,-0.041377,0.000497789,0.0418748,2.36064
24.0397,-0.0132623,0.0496156,0.0628779,29.7353
15.3245,0.0365938,0.018444,-0.0181498,29.9209
19.2399,0.00538673,0.00450364,-0.000883095,29.7166
24.3467,-0.00986492,0.0106905,0.0205554,25.4689
20.9003,0.0110406,-0.0137021,-0.0247427,25.5813
27.5395,-0.0202147,0.000370294,0.020585,25.476
30.3011,-0.0372518,-0.00756844,0.0296833,52.845
27.7195,-0.0293908,0.00378018,0.033171,52.8851
32.9136,-0.0416651,-0.00323711,0.038428,52.8624
23.8784,-0.0286829,0.0127977,0.0414806,11.5605
21.6202,-0.0196768,0.00477091,0.0244477,11.5406
28.8431,-0.0386555,0.00747527,0.0461308,11.5477
12.8695,0.0543042,0.0132086,-0.0410956,39.1788
7.79811,0.179907,0.0497423,-0.130165,39.1679
20.5811,-0.00254826,0.0108649,0.0134131,38.9419
26.4754,-0.0309033,0.000944752,0.0318481,16.3049
17.7469,0.000908534,0.00602281,0.00511427,16.3319
19.9064,-0.0122007,-0.0113038,0.000896957,16.3497
23.4605,-0.0172706,0.00378207,0.0210527,43.6877
12.8756,0.0522345,-0.0214674,-0.0737019,43.7144
15.8244,0.0184326,0.00683049,-0.0116021,43.7577
30.6658,-0.0420418,-0.00405528,0.0379865,1.61125
24.4981,-0.027896,-0.002195,0.025701,1.62799
26.98,-0.0358056,0.000951186,0.0367568,1.62781
19.8482,0.000688242,0.024466,0.0237778,29.0195
13.5766,0.0460147,0.00636756,-0.0396471,28.9632
14.095,0.0387767,0.0148805,-0.0238962,26.2062
19.3052,0.00130119,0.00331067,0.00200948,26.1997
24.3697,-0.0302773,-0.000262548,0.0300147,53.6461
21.0886,-0.0173804,-0.00507198,0.0123084,53.6177
27.642,-0.0371191,0.00745431,0.0445734,53.6078
29.5949,-0.0363864,0.00503366,0.04142,12.7671
27.7016,-0.0305503,-0.00290302,0.0276473,12.8075
33.6,-0.0427513,-0.00355205,0.0391993,12.7916
22.9464,-0.00513496,0.0515402,0.0566752,40.085
20.663,0.0100184,0.0204835,0.0104651,40.1493
28.0645,-0.0214777,8.39811e-05,0.0215617,40.1834
30.2856,-0.038125,0.0261746,0.0642997,15.0727
23.2011,-0.0216254,0.03422,0.0558454,14.9835
24.8995,-0.0280171,0.0635509,0.091568,15.0671
26.429,-0.023893,0.00277568,0.0266687,42.4442
17.8029,0.0100409,0.0226658,0.0126249,42.4726
20.0187,-0.00413694,0.00108127,0.00521821,42.4287
28.0423,-0.037629,0.00287656,0.0405055,11.8739
21.124,-0.0175871,0.0360612,0.0536484,11.9659
24.1629,-0.0296284,-0.00152268,0.0281057,11.851
19.8375,-0.000901813,-6.59622e-05,0.000835851,39.2685
7.57068,0.189571,0.0805993,-0.108972,39.2252
13.8277,0.0417163,-0.00485197,-0.0465683,39.3767
21.9827,-0.0212615,-0.00985943,0.0114021,16.0558
18.2429,-0.00200876,-0.0167777,-0.0147689,15.9714
25.4584,-0.0305491,0.000705978,0.0312551,15.9854
17.7534,0.00433497,0.00584027,0.0015053,43.3257
12.8887,0.0526309,-0.0189719,-0.0716028,43.4196
21.9332,-0.0142813,-0.00629882,0.00798246,43.3538
29.3933,-0.0394945,0.0044625,0.043957,2.06395
27.6135,-0.0346129,0.00329266,0.0379056,2.07244
33.5391,-0.0453887,0.00142794,0.0468166,2.01926
17.115,0.0160114,0.0365336,0.0205222,29.43
13.5872,0.0505123,0.0527692,0.00225687,29.4542
23.6384,-0.0124138,0.0345246,0.0469384,29.482
27.6797,-0.02173,0.0050361,0.0267661,25.8181
19.5526,0.0102599,-0.0220014,-0.0322613,25.7836
21.4492,-0.00230731,-0.0119908,-0.00968346,25.8347
33.6744,-0.0430232,-0.0126211,0.0304021,53.1744
27.3533,-0.031007,-0.00182791,0.0291791,53.2065
28.8285,-0.0354844,-0.00291932,0.0325651,53.1913
34.3226,-0.0447084,-0.00754757,0.0371608,10.7411
28.9123,-0.0340297,0.00300753,0.0370373,10.7423
30.9816,-0.039807,-0.003857,0.03595,10.7908
26.8891,-0.0180308,0.0151792,0.03321,38.1387
19.4376,0.0172722,0.0427995,0.0255273,38.0682
22.604,-0.00336976,0.0440348,0.0474046,38.1792
24.5088,-0.026166,0.371987,0.398153,16.9294
20.9221,-0.0114827,0.0145417,0.0260243,17.1417
27.5635,-0.0328472,0.00827857,0.0411258,17.1108
22.0215,-0.0153234,-0.0036363,0.0116871,44.5204
18.2961,0.0049065,0.00560304,0.000696537,44.4913
25.6367,-0.0255278,0.00378712,0.0293149,44.5023
28.5876,-0.0372628,-0.00618699,0.0310758,3.66856
26.6583,-0.0313114,0.0198254,0.0511367,3.68304
32.7274,-0.0438382,-0.00340632,0.0404319,3.66639
12.6261,0.0592756,0.0180235,-0.0412521,31.0261
20.4032,-0.0001251,0.0154107,0.0155358,31.0335
21.8712,-0.0091554,0.0549611,0.0641165,24.196
9.81356,0.112762,0.0817446,-0.0310177,24.1119
13.4683,0.0451065,0.0534138,0.00830731,24.2808
27.5969,-0.0350059,0.00124052,0.0362464,51.5925
19.5426,-0.010436,0.00222727,0.0126633,51.6384
21.5427,-0.0203982,0.0032659,0.0236641,51.5233
24.5066,-0.0230107,-0.00811089,0.0148998,21.0845
16.4394,0.0152779,-0.056143,-0.0714209,20.9947
19.8823,-0.0076773,0.0129291,0.0206064,21.1495
26.6981,-0.0317365,-0.0148931,0.0168434,48.4718
19.4265,-0.00662723,-0.00654441,8.28267e-05,48.4631
22.6167,-0.0217792,-0.0131303,0.00864899,48.485
29.5325,-0.0390633,0.0160638,0.0551271,6.77505
26.7753,-0.0310652,-0.00319771,0.0278675,6.81849
32.1643,-0.043312,-0.000411954,0.0429,6.76667
14.2627,0.0387201,0.032802,-0.00591813,34.2555
19.0679,0.00435781,0.00322839,-0.00112942,34.2179
21.0202,-0.0116882,-0.0129592,-0.00127101,20.6941
18.4215,0.00308078,-0.0338688,-0.0369496,20.695
26.5556,-0.0271802,-0.00337661,0.0238036,20.705
23.0289,-0.0215027,-0.0123867,0.00911598,48.0759
20.7643,-0.0112708,-0.0109569,0.000313863,48.1073
28.2258,-0.0333249,-0.0056899,0.027635,48.097
33.7499,-0.0449524,-0.000968328,0.0439841,7.15854
27.3882,-0.0334101,0.00319575,0.0366058,7.18656
28.8647,-0.0377015,-0.0053971,0.0323044,7.14626
22.1354,-0.00630531,0.0102059,0.0165112,34.5497
9.93633,0.110571,0.0507449,-0.0598265,34.4833
13.4321,0.0486853,0.0776091,0.0289237,34.4824
24.0116,-0.0232624,0.00992519,0.0331876,19.4033
15.6863,0.0194613,0.0643788,0.0449175,19.424
19.5756,-0.00814536,-0.00923455,-0.0010892,19.4267
24.4074,-0.0253071,-0.00406276,0.0212443,46.7849
16.4108,0.0124394,-0.0258017,-0.0382411,46.9063
19.9787,-0.0109253,0.0183472,0.0292725,46.7229
30.0647,-0.0409836,-0.0123855,0.0285981,8.46417
27.2888,-0.0337029,-0.00893817,0.0247647,8.48071
32.4729,-0.0445256,-0.0103938,0.0341318,8.483
17.9883,0.009548,0.000160507,-0.00938749,35.8293
12.9379,0.0590516,-0.0423936,-0.101445,35.8311
21.8657,-0.00809279,-0.00255153,0.00554125,35.8746
